"Timestamp","CAF","Ghana","Guinea","Inland_Angola","Offshore_Angola","Warri","pc_CAF","pc_Ghana","pc_Guinea","pc_Inland_Angola","pc_Offshore_Angola","pc_Warri"
"11/08/2011 18:00 UTC",0.0,0.0,0.0,0.00043486757388326141,0.0010655432755065969,4.1775906853996373e-09,0.0,0.0,0.0,28.983152398732976,71.016569172258372,0.00027842900865946937
"11/08/2011 21:00 UTC",0.0,0.0,0.0,0.00032164090640343732,0.0013017842423698441,5.3807449495377585e-08,0.0,0.0,0.0,19.811830955405448,80.184854714631172,0.0033143299633872202
"11/08/2011 00:00 UTC",0.0,0.0,0.0,0.00030071537751098033,0.0017759406580744705,0.0,0.0,0.0,0.0,14.480750415954304,85.519249584045696,0.0
"12/08/2011 03:00 UTC",0.0,0.0,0.0,0.0003292179361602907,0.0014899463401546102,9.6696010277097416e-09,0.0,0.0,0.0,18.097111433427774,81.902357028560189,0.00053153801204212133
"12/08/2011 06:00 UTC",0.0,0.0,0.0,0.00036980716608918954,0.001301449883030241,5.4644293800000007e-08,0.0,0.0,0.0,22.126762323666398,77.869968130980965,0.0032695453526327507
"12/08/2011 09:00 UTC",0.0,0.0,0.0,0.00038912132878791668,0.0010632594212404906,1.7917553576856875e-08,0.0,0.0,0.0,26.791633555802047,73.207132791621916,0.0012336525760304358
"12/08/2011 12:00 UTC",0.0,0.0,0.0,0.00040441053511595015,0.00084409351518839734,9.394495841995224e-09,0.0,0.0,0.0,32.391364049801766,67.607883495678735,0.00075245451950248785
"12/08/2011 15:00 UTC",0.0,0.0,0.0,0.00039759459711650465,0.0006818523085560101,0.0,0.0,0.0,0.0,36.833177716026341,63.166822283973644,0.0
"12/08/2011 18:00 UTC",0.0,0.0,0.0,0.00035223341190251738,0.00066263907218698601,0.0,0.0,0.0,0.0,34.707159512608612,65.292840487391402,0.0
"12/08/2011 21:00 UTC",0.0,0.0,0.0,0.00030500869492695133,0.0007353231664499831,4.7152494642567826e-08,0.0,0.0,0.0,29.317074917910752,70.678392840087639,0.0045322420016046449
"12/08/2011 00:00 UTC",0.0,0.0,0.0,0.00032466881806503711,0.0010306877322351718,0.0,0.0,0.0,0.0,23.954495073132129,76.045504926867864,0.0
"13/08/2011 03:00 UTC",0.0,0.0,0.0,0.00036925263528790814,0.0011127892004837358,0.0,0.0,0.0,0.0,24.915129004820031,75.084870995179969,0.0
"13/08/2011 06:00 UTC",0.0,0.0,0.0,0.00040361298523742091,0.0011410602031791152,0.0,0.0,0.0,0.0,26.12934491671793,73.87065508328206,0.0
"13/08/2011 09:00 UTC",0.0,0.0,0.0,0.00044444274756956178,0.0010574629589040004,0.0,0.0,0.0,0.0,29.591920827912858,70.408079172087142,0.0
"13/08/2011 12:00 UTC",0.0,0.0,0.0,0.00044286376583572778,0.0009956859890689969,0.0,0.0,0.0,0.0,30.785432643242761,69.214567356757257,0.0
